Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:23.45,"urn:cite:hmt:vaimg.VA293VN-0795@0.492,0.4039,0.426,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:23.46,"urn:cite:hmt:vaimg.VA293VN-0795@0.495,0.4219,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:23.47,"urn:cite:hmt:vaimg.VA293VN-0795@0.5,0.4422,0.376,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:23.48,"urn:cite:hmt:vaimg.VA293VN-0795@0.497,0.4587,0.404,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:23.49,"urn:cite:hmt:vaimg.VA293VN-0795@0.498,0.479,0.388,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:23.50,"urn:cite:hmt:vaimg.VA293VN-0795@0.497,0.497,0.409,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:23.51,"urn:cite:hmt:vaimg.VA293VN-0795@0.496,0.5165,0.407,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:23.52,"urn:cite:hmt:vaimg.VA293VN-0795@0.496,0.536,0.424,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:23.53,"urn:cite:hmt:vaimg.VA293VN-0795@0.496,0.5541,0.431,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:23.54,"urn:cite:hmt:vaimg.VA293VN-0795@0.499,0.5706,0.432,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:23.55,"urn:cite:hmt:vaimg.VA293VN-0795@0.495,0.5901,0.415,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:23.55,"urn:cite:hmt:vaimg.VA293VN-0795@0.495,0.5901,0.415,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:23.56,"urn:cite:hmt:vaimg.VA293VN-0795@0.49,0.6089,0.412,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:23.57,"urn:cite:hmt:vaimg.VA293VN-0795@0.499,0.6284,0.397,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:23.58,"urn:cite:hmt:vaimg.VA293VN-0795@0.498,0.6486,0.417,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:23.59,"urn:cite:hmt:vaimg.VA293VN-0795@0.5,0.6682,0.417,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:23.60,"urn:cite:hmt:vaimg.VA293VN-0795@0.5,0.6847,0.431,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:23.61,"urn:cite:hmt:vaimg.VA293VN-0795@0.497,0.702,0.431,0.033"
